,postId,adjusted_job_title_similarity,adjusted_job_industry_similarity,adjusted_company_size,adjusted_job_sector,adjusted_company_culture,adjusted_work_model,adjusted_salary_expectation,adjusted_role_type,descriptions_similarity_to_resume_norm,adjusted_distance_score,pay_average_norm
165,79479896,0.5982714,0.3721153,-1.5,1,0.3927597,0,0.46728384,0.6666666666666667,0.483796,0.5264213239339337,0.4475606844539122
166,79481244,0.51515746,0.3721153,-1.5,1,0.9667659,1,0.3427385,0.6666666666666667,0.33456683,0.5264213239339337,0.4475606844539122
167,79483985,0.5892475,0.3721153,-1.5,1,0.3601311,1,0.30178493,0.6666666666666667,0.4991812,0.5264213239339337,0.4475606844539122
168,79485868,0.7681298,0.3721153,-1.5,1,0.6883886,1,0.27217463,0.6666666666666667,0.48318803,0.5264213239339337,0.4475606844539122
169,79487627,0.7547664,0.3721153,-1.5,1,0.4406221,1,0.68143797,0.6666666666666667,0.5329766,0.5264213239339337,0.4475606844539122
170,79498179,0.80685604,0.3721153,-1.5,1,0.3684728,0,0.33257097,0.6666666666666667,0.8357037,0.5264213239339337,0.4475606844539122
171,79500810,0.5158162,0.3721153,-1.5,1,0.3146239,1,0.2502028,0.6666666666666667,0.5242346,0.5264213239339337,0.4475606844539122
172,79504754,0.7141433,0.3721153,-1.5,1,0.68123233,0,0.23017238,0.6666666666666667,0.63888264,0.7223809533719951,0.4475606844539122
173,79506490,0.5656837,0.3721153,-1.5,1,0.33752307,1,0.29381642,0.6666666666666667,0.5309506,0.5264213239339337,0.4475606844539122
174,79509679,0.4262685,0.3721153,-1.5,1,0.6215621,0,0.53981775,0.6666666666666667,0.6961896,0.13073092424096813,0.9581909171407008
175,79510133,0.7650516,0.3721153,-1.5,1,0.35294396,1,0.19695623,0.6666666666666667,0.6036041,0.5264213239339337,0.4475606844539122
176,79512344,0.5694632,0.3721153,-1.5,1,0.5747375,1,0.21816587,0.6666666666666667,0.4177032,0.5264213239339337,0.4475606844539122
177,79527242,0.44087917,0.3721153,-1.5,1,0.49093512,0,0.5899567,0.6666666666666667,0.5068165,0.5264213239339337,0.4475606844539122
178,79531928,0.76640826,0.3721153,-1.5,1,0.4023889,0,0.39133224,0.6666666666666667,0.71537477,0.5264213239339337,0.4475606844539122
179,79535254,0.48157728,0.3721153,-1.5,1,0.54955816,1,0.50633776,0.6666666666666667,0.6586103,0.5264213239339337,0.4475606844539122
180,79540655,0.24878405,0.3721153,-1.5,1,0.5362202,1,0.5730763,0.6666666666666667,0.5254387,0.5264213239339337,0.7338196088895387
181,79546317,0.8775299,0.3721153,-1.5,1,0.46239442,0,0.26773167,0.6666666666666667,0.65912443,0.44544597472433567,0.4475606844539122
182,79559077,0.44992542,0.3601424,-1.5,1,0.70276624,0,0.56999254,0.6666666666666667,0.43739486,0.5264213239339337,0.4475606844539122
183,79559787,0.8775299,0.3721153,-1.5,1,0.2923203,1,0.34416404,0.6666666666666667,0.7290184,0.5264213239339337,0.4475606844539122
184,79571443,0.68931514,0.3721153,-1.5,1,0.7996401,1,0.31986025,0.6666666666666667,0.6352537,0.5264213239339337,0.4475606844539122
185,79576593,0.5276469,0.3721153,-1.5,1,0.5977873,0,0.5687017,0.6666666666666667,0.42880732,0.5264213239339337,0.4475606844539122
186,79579759,0.7681298,0.3721153,-1.5,1,0.63296,1,0.61204684,0.6666666666666667,0.13324913,0.8001105306578871,0.4475606844539122
187,79585556,0.7470288,0.3721153,-1.5,1,0.23626009,1,0.12784117,0.6666666666666667,0.82196635,0.5264213239339337,0.4475606844539122
188,79587293,0.4989972,0.3721153,-1.5,1,0.4698259,0,0.1820497,0.6666666666666667,0.7229317,0.5264213239339337,0.4475606844539122
189,79594981,0.8775299,0.3721153,-1.5,1,0.4937712,1,0.20204292,0.6666666666666667,0.7675304,0.5264213239339337,0.6111372127028416
190,79595756,0.8775299,0.3721153,-1.5,1,0.3140917,1,0.13024539,0.6666666666666667,0.99999994,0.5264213239339337,0.5655791261424772
191,79596789,0.6648171,0.3721153,-1.5,1,0.30727634,0,0.24770889,0.6666666666666667,0.60284644,0.5264213239339337,0.4475606844539122
192,79609092,0.51400924,0.3721153,-1.5,1,0.4895456,1,0.3051122,0.6666666666666667,0.5513366,0.5264213239339337,0.4475606844539122
193,79609270,0.5653413,0.3721153,-1.5,1,0.9115164,0,0.4290367,0.6666666666666667,0.28128707,0.905837298401351,0.4475606844539122
194,79613512,0.14213035,0.3721153,-1.5,1,0.47740313,1,0.3353906,0.6666666666666667,0.5133328,0.5264213239339337,0.4475606844539122
195,79617286,0.71367884,0.3721153,-1.5,1,0.47518843,1,0.38043186,0.6666666666666667,0.75708,0.5264213239339337,0.4475606844539122
196,79625520,0.46541178,0.3721153,-1.5,1,0.4382468,1,0.1480321,0.6666666666666667,0.7112954,0.5264213239339337,0.4475606844539122
197,79626476,0.54260063,0.3721153,-1.5,1,0.14904083,1,0.2740445,0.6666666666666667,0.39400715,0.5264213239339337,0.4475606844539122
198,79633383,0.39762002,0.3721153,-1.5,1,0.33593836,1,0.34176072,0.6666666666666667,0.5607002,0.5264213239339337,0.4475606844539122
199,79640564,0.7681298,0.3721153,-1.5,1,0.28017396,1,0.06760269,0.6666666666666667,0.6363287,0.5264213239339337,0.4475606844539122
200,79022651,0.7450762,0.3721153,-1.5,1,0.50776017,1,0.33740863,0.6666666666666667,0.6043949,0.5264213239339337,0.3520509214402904
201,79038304,0.548308,0.3721153,-1.5,1,0.4678053,0,0.479724,0.6666666666666667,0.8603198,0.5264213239339337,0.4475606844539122
202,79039715,0.674647,0.3721153,-1.5,1,0.5805419,0,0.33434024,0.6666666666666667,0.34676862,0.13073092424096813,0.4475606844539122
203,79069661,0.21252736,0.3721153,-1.5,1,0.2635286,0,0.13830583,0.6666666666666667,0.6382355,0.5264213239339337,0.774713740951771
204,79070470,0.2957297,0.3721153,-1.5,1,0.5615379,1,0.6832856,0.6666666666666667,0.4201604,0.5264213239339337,0.4475606844539122
205,79073170,0.7387438,0.3721153,-1.5,1,0.32669237,0,0.33500668,0.6666666666666667,0.778945,0.5264213239339337,0.4475606844539122
206,79080216,0.8775299,0.3721153,-1.5,1,0.4383629,1,0.501847,0.6666666666666667,0.42120922,0.3490678893147123,0.4428967299557801
207,79090762,0.68884015,0.3721153,-1.5,1,1.0,1,0.40725508,0.6666666666666667,0.0,0.4803139268368668,0.4475606844539122
208,79097301,0.25385898,0.3721153,-1.5,1,0.30650043,1,0.5697772,0.6666666666666667,0.29902995,0.5264213239339337,0.4475606844539122
209,79099802,0.4127809,0.3721153,-1.5,1,0.5262968,1,0.22887349,0.6666666666666667,0.44954985,0.5264213239339337,0.4475606844539122
210,79116845,0.8775299,0.3721153,-1.5,1,0.8092565,1,0.9627994,0.6666666666666667,0.67855865,0.5264213239339337,0.4475606844539122
211,79119641,0.34690928,0.3721153,-1.5,1,0.66587013,0,0.3155428,0.6666666666666667,0.49010473,0.5264213239339337,0.4475606844539122
212,79124914,0.7834499,0.3721153,-1.5,1,0.4345742,1,0.46915722,0.6666666666666667,0.770251,0.5264213239339337,0.4475606844539122
213,79126563,0.7450762,0.3721153,-1.5,1,0.3087011,1,0.25491053,0.6666666666666667,0.4741609,0.4335273238862893,0.4475606844539122
214,79162185,0.7681298,0.3721153,-1.5,1,0.7723771,0,0.26382607,0.6666666666666667,0.5621368,0.5264213239339337,0.4475606844539122
215,79167290,0.47952518,0.3721153,-1.5,1,0.1708825,1,0.40409973,0.6666666666666667,0.505028,0.5264213239339337,0.4475606844539122
216,79183224,0.7064518,0.3721153,-1.5,1,0.7137213,1,0.46795335,0.6666666666666667,0.42594182,0.6120959890788692,0.4475606844539122
217,79189887,0.79763806,0.3721153,-1.5,1,0.85683566,0,0.57675177,0.6666666666666667,0.5659153,0.4939908202858536,0.4475606844539122
218,79199826,0.7920357,0.3721153,-1.5,1,0.660372,1,0.42258173,0.6666666666666667,0.69469684,0.8880966564511096,0.4475606844539122
219,79205468,0.6748041,0.3721153,-1.5,1,0.5585153,1,0.41003647,0.6666666666666667,0.65667087,0.3490678893147123,0.29304170059600787
220,79205628,0.7450762,0.3721153,-1.5,1,0.5268604,0,0.23128223,0.6666666666666667,0.6911811,0.39083420171426086,0.4475606844539122
221,79208000,0.66560876,0.3721153,-1.5,1,0.59940594,1,0.42527202,0.6666666666666667,0.5775987,0.5264213239339337,0.001586854542777759
222,79210315,0.5533468,0.3721153,-1.5,1,0.6100855,0,0.25008142,0.6666666666666667,0.5430098,0.5264213239339337,0.0018819006469991714
223,79212067,0.14213035,0.3721153,-1.5,1,0.43448347,0,0.6353041,0.6666666666666667,0.35239887,0.5264213239339337,0.4475606844539122
224,79216243,0.7920357,0.3721153,-1.5,1,0.61992544,1,0.4196218,0.6666666666666667,0.6622552,0.8880966564511096,0.4475606844539122
225,79218516,0.5976794,0.3721153,-1.5,1,0.07992539,1,0.17714716,0.6666666666666667,0.71792275,0.5264213239339337,0.0012918084385563464
226,79218965,0.48292887,0.3721153,-1.5,1,0.35906595,1,0.2608764,0.6666666666666667,0.41411132,0.4769331052653477,0.4475606844539122
227,79222978,0.79763806,0.3721153,-1.5,1,0.592515,0,0.46062475,0.6666666666666667,0.6470023,0.0,0.19513425711262966
228,79224899,0.38234782,0.3721153,-1.5,1,0.51470953,0,0.5525008,0.6666666666666667,0.3770752,0.5264213239339337,0.4475606844539122
229,79226869,0.7450762,0.3721153,-1.5,1,0.4829445,0,0.5078856,0.6666666666666667,0.7112972,0.6826992296880604,0.4475606844539122
230,79240873,0.7789563,0.3721153,-1.5,1,0.686216,1,0.8341295,0.6666666666666667,0.09777218,0.5264213239339337,0.4475606844539122
231,79245503,0.36020115,0.3721153,-1.5,1,0.44252905,0,0.37743327,0.6666666666666667,0.6455505,0.5264213239339337,0.4475606844539122
232,79248624,0.2873147,0.3721153,-1.5,1,0.7494586,1,0.105244055,0.6666666666666667,0.5537786,0.5264213239339337,0.4475606844539122
233,79254629,0.29837307,0.3721153,-1.5,1,0.44870657,1,0.40017614,0.6666666666666667,0.42820078,0.13073092424096813,0.002632527616824228
234,79257106,0.6784981,0.3601424,-1.5,1,0.547683,1,0.33302253,0.6666666666666667,0.73212665,0.5264213239339337,0.4475606844539122
235,79280505,0.7450762,0.3721153,-1.5,1,0.34257466,1,0.3349891,0.6666666666666667,0.5998708,0.13073092424096813,0.4475606844539122
236,79282299,0.5689223,0.3721153,-1.5,1,0.9485972,1,0.42574474,0.6666666666666667,0.6123269,0.0,0.4475606844539122
237,79284128,0.4128348,0.3721153,-1.5,1,0.49564314,1,0.45646706,0.6666666666666667,0.50577295,0.5264213239339337,0.4475606844539122
238,79286516,0.6648171,0.3721153,-1.5,1,0.3560945,1,0.48650688,0.6666666666666667,0.5590157,0.5264213239339337,0.4475606844539122
239,79295265,1.0,0.3721153,-1.5,1,0.27857444,1,0.4549759,0.6666666666666667,0.72199935,0.5264213239339337,0.4475606844539122
240,79299068,0.6378062,0.3721153,-1.5,1,0.3558879,1,0.44936362,0.6666666666666667,0.7678203,0.5264213239339337,0.4475606844539122
241,79344507,0.7681298,0.3721153,-1.5,1,0.40903023,1,0.4745898,0.6666666666666667,0.57780385,0.5264213239339337,0.4475606844539122
242,79350859,0.36020115,0.3721153,-1.5,1,0.44457752,1,0.2925935,0.6666666666666667,0.6028442,0.39083420171426086,0.0005411814687312894
243,79361249,0.8775299,0.3721153,-1.5,1,0.29771852,1,0.13265675,0.6666666666666667,0.5682566,0.5264213239339337,0.4475606844539122
244,79365422,0.7681298,0.3721153,-1.5,1,0.5057377,1,0.37881774,0.6666666666666667,0.67390484,0.5264213239339337,0.4475606844539122
245,79378422,0.14213035,0.3721153,-1.5,1,0.6834696,1,0.44736367,0.6666666666666667,0.4342376,0.5264213239339337,0.4475606844539122
246,79379302,0.36020115,0.3721153,-1.5,1,0.29929036,0,0.5054549,0.6666666666666667,0.48755026,0.5264213239339337,0.4475606844539122
247,79380553,0.22865686,0.3721153,-1.5,1,0.8129903,0,0.3306694,0.6666666666666667,0.49665898,0.5264213239339337,0.4475606844539122
248,79407043,0.8775299,0.3721153,-1.5,1,0.8140953,0,0.5605291,0.6666666666666667,0.79854137,0.5264213239339337,0.4475606844539122
249,79409878,0.7075455,0.3721153,-1.5,1,0.3946509,1,0.11082277,0.6666666666666667,0.5558057,0.5264213239339337,0.8973961371384681
250,79415313,0.8775299,0.3721153,-1.5,1,0.33656996,0,0.1482795,0.6666666666666667,0.5177091,0.8001105306578871,0.4566182288449373
251,79418629,0.6677292,0.3721153,-1.5,1,0.64711237,1,0.32226336,0.6666666666666667,0.56049955,0.5264213239339337,0.4475606844539122
252,79431718,0.6940552,0.3721153,-1.5,1,0.78268194,0,0.5301866,0.6666666666666667,0.16643524,0.905837298401351,0.4475606844539122
253,79435190,0.49792525,0.3721153,-1.5,1,0.47327936,1,0.27206385,0.6666666666666667,0.8899606,0.5264213239339337,0.4475606844539122
254,79436834,0.80685604,0.3721153,-1.5,1,0.22466783,1,0.22193758,0.6666666666666667,0.90789396,0.5264213239339337,0.4475606844539122
255,79451953,0.7681298,0.3721153,-1.5,1,0.53917867,1,0.1908168,0.6666666666666667,0.7654192,0.5264213239339337,0.4475606844539122
256,79452053,0.55610055,0.3721153,-1.5,1,0.71397865,1,0.40613002,0.6666666666666667,0.64530385,0.5264213239339337,0.4475606844539122
257,79452389,0.8775299,0.3721153,-1.5,1,0.5281949,1,0.1877292,0.6666666666666667,0.7618647,0.5264213239339337,0.6473673902669419
258,79453711,0.5147979,0.3721153,-1.5,1,0.5152542,0,0.48660123,0.6666666666666667,0.6978969,0.5264213239339337,0.4475606844539122
259,79453791,0.27920213,0.36363506,-1.5,1,0.24682584,0,0.54159915,0.6666666666666667,0.5883427,0.5264213239339337,0.4475606844539122
260,79458733,0.3934733,0.3721153,-1.5,1,0.69115,0,0.43785596,0.6666666666666667,0.30759722,0.5264213239339337,0.4475606844539122
261,79464410,0.80685604,0.3721153,-1.5,1,0.47521573,1,0.31385732,0.6666666666666667,0.92820686,0.5264213239339337,0.6111372127028416
262,79474021,0.8775299,0.3721153,-1.5,1,0.42012805,1,0.22611712,0.6666666666666667,0.6313838,0.5264213239339337,0.4475606844539122
263,79476763,0.6653081,0.3721153,-1.5,1,0.30303982,1,0.27706072,0.6666666666666667,0.9165917,0.5264213239339337,0.4475606844539122
264,79479896,0.5982714,0.3721153,-1.5,1,0.3927597,0,0.46728384,0.6666666666666667,0.483796,0.5264213239339337,0.4475606844539122
265,79481244,0.51515746,0.3721153,-1.5,1,0.9667659,1,0.3427385,0.6666666666666667,0.33456683,0.5264213239339337,0.4475606844539122
266,79483985,0.5892475,0.3721153,-1.5,1,0.3601311,1,0.30178493,0.6666666666666667,0.4991812,0.5264213239339337,0.4475606844539122
267,79485868,0.7681298,0.3721153,-1.5,1,0.6883886,1,0.27217463,0.6666666666666667,0.48318803,0.5264213239339337,0.4475606844539122
268,79487627,0.7547664,0.3721153,-1.5,1,0.4406221,1,0.68143797,0.6666666666666667,0.5329766,0.5264213239339337,0.4475606844539122
269,79498179,0.80685604,0.3721153,-1.5,1,0.3684728,0,0.33257097,0.6666666666666667,0.8357037,0.5264213239339337,0.4475606844539122
270,79504754,0.7141433,0.3721153,-1.5,1,0.68123233,0,0.23017238,0.6666666666666667,0.63888264,0.7223809533719951,0.4475606844539122
271,79509679,0.4262685,0.3721153,-1.5,1,0.6215621,0,0.53981775,0.6666666666666667,0.6961896,0.13073092424096813,0.9581909171407008
272,79510133,0.7650516,0.3721153,-1.5,1,0.35294396,1,0.19695623,0.6666666666666667,0.6036041,0.5264213239339337,0.4475606844539122
273,79527242,0.44087917,0.3721153,-1.5,1,0.49093512,0,0.5899567,0.6666666666666667,0.5068165,0.5264213239339337,0.4475606844539122
274,79529994,0.6417391,0.3721153,-1.5,1,0.8176792,0,0.5308331,0.6666666666666667,0.68469936,0.5264213239339337,0.4475606844539122
275,79531928,0.76640826,0.3721153,-1.5,1,0.4023889,0,0.39133224,0.6666666666666667,0.71537477,0.5264213239339337,0.4475606844539122
276,79533468,0.7450762,0.3721153,-1.5,1,0.3107284,1,0.60640436,0.6666666666666667,0.5365391,0.28196939944956045,0.4475606844539122
277,79535254,0.48157728,0.3721153,-1.5,1,0.54955816,1,0.50633776,0.6666666666666667,0.6586103,0.5264213239339337,0.4475606844539122
278,79540236,0.7174851,0.36363506,-1.5,1,0.24193512,1,0.41657272,0.6666666666666667,0.61451244,0.13073092424096813,0.6090006038472966
279,79540655,0.24878405,0.3721153,-1.5,1,0.5362202,1,0.5730763,0.6666666666666667,0.5254387,0.5264213239339337,0.7338196088895387
280,79546317,0.8775299,0.3721153,-1.5,1,0.46239442,0,0.26773167,0.6666666666666667,0.65912443,0.44544597472433567,0.4475606844539122
281,79559077,0.44992542,0.3601424,-1.5,1,0.70276624,0,0.56999254,0.6666666666666667,0.43739486,0.5264213239339337,0.4475606844539122
282,79559787,0.8775299,0.3721153,-1.5,1,0.2923203,1,0.34416404,0.6666666666666667,0.7290184,0.5264213239339337,0.4475606844539122
283,79560003,0.79763806,0.3721153,-1.5,1,0.57715034,0,0.29714647,0.6666666666666667,0.75351053,0.5264213239339337,0.4475606844539122
284,79570462,0.31461012,0.3721153,-1.5,1,0.5887771,1,0.30449155,0.6666666666666667,0.2023589,0.32034333727344105,0.4475606844539122
285,79571443,0.68931514,0.3721153,-1.5,1,0.7996401,1,0.31986025,0.6666666666666667,0.6352537,0.5264213239339337,0.4475606844539122
286,79585556,0.7470288,0.3721153,-1.5,1,0.23626009,1,0.12784117,0.6666666666666667,0.82196635,0.5264213239339337,0.4475606844539122
287,79586912,0.7450762,0.3721153,-1.5,1,0.46792424,1,0.4167476,0.6666666666666667,0.676465,0.5264213239339337,0.3748299647204726
288,79587293,0.4989971,0.3721153,-1.5,1,0.4698259,0,0.1820497,0.6666666666666667,0.7229317,0.5264213239339337,0.4475606844539122
289,79587475,0.23071201,0.3721153,-1.5,1,0.48342195,0,0.51651496,0.6666666666666667,0.38813323,0.905837298401351,0.0021769467512205835
290,79594981,0.8775299,0.3721153,-1.5,1,0.4937712,1,0.20204292,0.6666666666666667,0.7675304,0.5264213239339337,0.6111372127028416
291,79595756,0.8775299,0.3721153,-1.5,1,0.3140917,1,0.13024539,0.6666666666666667,0.99999994,0.5264213239339337,0.5655791261424772
292,79596789,0.6648171,0.3721153,-1.5,1,0.30727634,0,0.24770889,0.6666666666666667,0.60284644,0.5264213239339337,0.4475606844539122
293,79599720,0.5147979,0.3721153,-1.5,1,0.36802554,0,0.46074829,0.6666666666666667,0.72661084,0.5264213239339337,0.4475606844539122
294,79613512,0.14213035,0.3721153,-1.5,1,0.47740313,1,0.3353906,0.6666666666666667,0.5133328,0.5264213239339337,0.4475606844539122
295,79617286,0.71367884,0.3721153,-1.5,1,0.47518843,1,0.38043186,0.6666666666666667,0.75708,0.5264213239339337,0.4475606844539122
296,79625520,0.46541178,0.3721153,-1.5,1,0.4382468,1,0.1480321,0.6666666666666667,0.7112954,0.5264213239339337,0.4475606844539122
297,79627650,0.76124513,0.3721153,-1.5,1,0.45722365,0,0.33840352,0.6666666666666667,0.09531739,0.5264213239339337,0.4475606844539122
298,79633383,0.39762002,0.3721153,-1.5,1,0.33593836,1,0.34176072,0.6666666666666667,0.5607002,0.5264213239339337,0.4475606844539122
299,79639545,0.7615781,0.3721153,-1.5,1,0.39586192,1,0.35178587,0.6666666666666667,0.9146392,0.0,0.48379086201801247
300,79007170,0.74351937,0.3721153,-1.5,1,0.45226,1,0.11394509,0.6666666666666667,0.712624,0.5264213239339337,0.4475606844539122
301,79038304,0.548308,0.3721153,-1.5,1,0.4678053,0,0.479724,0.6666666666666667,0.8603198,0.5264213239339337,0.4475606844539122
302,79070470,0.2957297,0.3721153,-1.5,1,0.5615379,1,0.6832856,0.6666666666666667,0.4201604,0.5264213239339337,0.4475606844539122
303,79073170,0.7387438,0.3721153,-1.5,1,0.32669237,0,0.33500668,0.6666666666666667,0.778945,0.5264213239339337,0.4475606844539122
304,79080216,0.8775299,0.3721153,-1.5,1,0.4383629,1,0.501847,0.6666666666666667,0.42120922,0.3490678893147123,0.4428967299557801
305,79080867,0.7681298,0.3721153,-1.5,1,0.6053297,1,0.38177094,0.6666666666666667,0.45212513,0.5264213239339337,0.4475606844539122
306,79090762,0.68884015,0.3721153,-1.5,1,1.0,1,0.40725508,0.6666666666666667,0.0,0.4803139268368668,0.4475606844539122
307,79097301,0.25385898,0.3721153,-1.5,1,0.30650043,1,0.5697772,0.6666666666666667,0.29902995,0.5264213239339337,0.4475606844539122
308,79099802,0.4127809,0.3721153,-1.5,1,0.5262968,1,0.22887349,0.6666666666666667,0.44954985,0.5264213239339337,0.4475606844539122
309,79113682,0.70711094,0.3721153,-1.5,1,0.5428822,1,0.33615136,0.6666666666666667,0.8729442,0.5264213239339337,0.4475606844539122
310,79116845,0.8775299,0.3721153,-1.5,1,0.8092565,1,0.9627994,0.6666666666666667,0.67855865,0.5264213239339337,0.4475606844539122
311,79119641,0.34690928,0.3721153,-1.5,1,0.66587013,0,0.3155428,0.6666666666666667,0.49010473,0.5264213239339337,0.4475606844539122
312,79124914,0.7834499,0.3721153,-1.5,1,0.4345742,1,0.46915722,0.6666666666666667,0.770251,0.5264213239339337,0.4475606844539122
313,79162106,0.42453957,0.3721153,-1.5,1,0.11449512,1,0.19358504,0.6666666666666667,0.75846595,0.5264213239339337,0.4475606844539122
314,79162185,0.7681298,0.3721153,-1.5,1,0.7723771,0,0.26382607,0.6666666666666667,0.5621368,0.5264213239339337,0.4475606844539122
315,79162196,0.80685604,0.3721153,-1.5,1,0.8812643,0,0.33829275,0.6666666666666667,0.017314196,0.5264213239339337,0.4475606844539122
316,79189887,0.79763806,0.3721153,-1.5,1,0.85683566,0,0.57675177,0.6666666666666667,0.5659153,0.4939908202858536,0.4475606844539122
317,79201575,0.74351937,0.3721153,-1.5,1,0.79747874,1,0.47598922,0.6666666666666667,0.33641756,0.5264213239339337,0.4475606844539122
318,79202115,0.34940928,0.3721153,-1.5,1,0.58664554,1,0.3434984,0.6666666666666667,0.3791482,0.44544597472433567,0.4475606844539122
319,79204594,0.67604303,0.3721153,-1.5,1,0.39578292,1,0.19198708,0.6666666666666667,0.5659644,0.5264213239339337,0.4475606844539122
320,79208000,0.66560876,0.3721153,-1.5,1,0.59940594,1,0.42527202,0.6666666666666667,0.5775987,0.5264213239339337,0.001586854542777759
321,79210315,0.5533468,0.3721153,-1.5,1,0.6100855,0,0.25008142,0.6666666666666667,0.5430098,0.5264213239339337,0.0018819006469991714
322,79212067,0.14213035,0.3721153,-1.5,1,0.43448347,0,0.6353041,0.6666666666666667,0.35239887,0.5264213239339337,0.4475606844539122
323,79218965,0.48292887,0.3721153,-1.5,1,0.35906595,1,0.2608764,0.6666666666666667,0.41411132,0.4769331052653477,0.4475606844539122
324,79220768,0.2774297,0.3721153,-1.5,1,0.32146662,1,0.12705392,0.6666666666666667,0.3528332,0.5264213239339337,0.001586854542777759
325,79224899,0.38234782,0.3721153,-1.5,1,0.51470953,0,0.5525008,0.6666666666666667,0.3770752,0.5264213239339337,0.4475606844539122
326,79237729,0.5034764,0.3721153,-1.5,1,0.47654566,1,0.33895546,0.6666666666666667,0.59509754,0.5264213239339337,0.4475606844539122
327,79240873,0.7789562,0.3721153,-1.5,1,0.686216,1,0.8341295,0.6666666666666667,0.09777218,0.5264213239339337,0.4475606844539122
328,79254629,0.29837307,0.3721153,-1.5,1,0.44870657,1,0.40017614,0.6666666666666667,0.42820078,0.13073092424096813,0.002632527616824228
329,79257106,0.6784981,0.3601424,-1.5,1,0.547683,1,0.33302253,0.6666666666666667,0.73212665,0.5264213239339337,0.4475606844539122
330,79266730,0.14213035,0.3721153,-1.5,1,0.87008286,1,0.58839715,0.6666666666666667,0.4416123,0.4769331052653477,0.4475606844539122
331,79273001,0.43349794,0.3721153,-1.5,1,0.6528294,1,0.2417003,0.6666666666666667,0.5462425,0.5264213239339337,0.4475606844539122
