,postId,adjusted_job_title_similarity,adjusted_job_industry_similarity,adjusted_company_size,adjusted_job_sector,adjusted_company_culture,adjusted_work_model,adjusted_salary_expectation,adjusted_role_type,descriptions_similarity_to_resume_norm,adjusted_distance_score,pay_average_norm
332,79282299,0.5689223,0.3721153,-1.5,1,0.9485972,1,0.42574474,0.6666666666666667,0.6123269,0.0,0.4475606844539122
333,79284128,0.4128348,0.3721153,-1.5,1,0.49564314,1,0.45646706,0.6666666666666667,0.50577295,0.5264213239339337,0.4475606844539122
334,79286516,0.6648171,0.3721153,-1.5,1,0.3560945,1,0.48650688,0.6666666666666667,0.5590157,0.5264213239339337,0.4475606844539122
335,79295265,1.0,0.3721153,-1.5,1,0.27857444,1,0.4549759,0.6666666666666667,0.72199935,0.5264213239339337,0.4475606844539122
336,79299068,0.6378062,0.3721153,-1.5,1,0.3558879,1,0.44936362,0.6666666666666667,0.7678203,0.5264213239339337,0.4475606844539122
337,79312990,0.5084903,0.3721153,-1.5,1,0.4968133,0,0.38019237,0.6666666666666667,0.54344976,0.5264213239339337,0.4475606844539122
338,79329351,0.40568426,0.3721153,-1.5,1,0.30123392,1,0.42173794,0.6666666666666667,0.35521972,0.5264213239339337,0.4475606844539122
339,79344507,0.7681298,0.3721153,-1.5,1,0.40903023,1,0.4745898,0.6666666666666667,0.57780385,0.5264213239339337,0.4475606844539122
340,79346476,0.48344815,0.3721153,-1.5,1,0.50835186,1,0.55513746,0.6666666666666667,0.672139,0.5264213239339337,0.4475606844539122
341,79361249,0.8775299,0.3721153,-1.5,1,0.29771852,1,0.13265675,0.6666666666666667,0.5682566,0.5264213239339337,0.4475606844539122
342,79365422,0.7681298,0.3721153,-1.5,1,0.5057377,1,0.37881774,0.6666666666666667,0.67390484,0.5264213239339337,0.4475606844539122
343,79378422,0.14213035,0.3721153,-1.5,1,0.6834696,1,0.44736367,0.6666666666666667,0.4342376,0.5264213239339337,0.4475606844539122
344,79380553,0.22865686,0.3721153,-1.5,1,0.8129903,0,0.3306694,0.6666666666666667,0.49665898,0.5264213239339337,0.4475606844539122
345,79397451,0.6434728,0.3721153,-1.5,1,0.7130852,0,0.7913577,0.6666666666666667,0.40831637,0.5264213239339337,0.4475606844539122
346,79407043,0.8775299,0.3721153,-1.5,1,0.8140953,0,0.5605291,0.6666666666666667,0.79854137,0.5264213239339337,0.4475606844539122
347,79409878,0.7075455,0.3721153,-1.5,1,0.3946509,1,0.11082277,0.6666666666666667,0.5558057,0.5264213239339337,0.8973961371384681
348,79410139,0.5161093,0.3721153,-1.5,1,0.41922167,1,0.2571529,0.6666666666666667,0.63160735,0.8458036458332061,0.0018146449755795811
349,79410482,0.5392858,0.3721153,-1.5,1,0.5757,1,0.2428861,0.6666666666666667,0.7984671,0.5264213239339337,0.4475606844539122
350,79415313,0.8775299,0.3721153,-1.5,1,0.33656996,0,0.1482795,0.6666666666666667,0.5177091,0.8001105306578871,0.4566182288449373
351,79418629,0.6677292,0.3721153,-1.5,1,0.64711237,1,0.32226336,0.6666666666666667,0.56049955,0.5264213239339337,0.4475606844539122
352,79435190,0.49792525,0.3721153,-1.5,1,0.47327936,1,0.27206385,0.6666666666666667,0.8899606,0.5264213239339337,0.4475606844539122
353,79436834,0.80685604,0.3721153,-1.5,1,0.22466783,1,0.22193758,0.6666666666666667,0.90789396,0.5264213239339337,0.4475606844539122
354,79443474,0.4944569,0.3721153,-1.5,1,0.49246463,1,0.13163824,0.6666666666666667,0.9345395,0.5264213239339337,0.4475606844539122
355,79450247,0.7681298,0.3721153,-1.5,1,0.6671307,1,0.49874172,0.6666666666666667,0.4720238,0.7586638067008749,0.4475606844539122
356,79451953,0.7681298,0.3721153,-1.5,1,0.53917867,1,0.1908168,0.6666666666666667,0.7654192,0.5264213239339337,0.4475606844539122
357,79452053,0.55610055,0.3721153,-1.5,1,0.71397865,1,0.40613002,0.6666666666666667,0.64530385,0.5264213239339337,0.4475606844539122
358,79452389,0.8775299,0.3721153,-1.5,1,0.5281949,1,0.1877292,0.6666666666666667,0.7618647,0.5264213239339337,0.6473673902669419
359,79464410,0.80685604,0.3721153,-1.5,1,0.47521573,1,0.31385732,0.6666666666666667,0.92820686,0.5264213239339337,0.6111372127028416
360,79473386,0.37738824,0.3721153,-1.5,1,0.3705215,1,0.45317742,0.6666666666666667,0.70551986,0.5264213239339337,0.9939863325740319
361,79474021,0.8775299,0.3721153,-1.5,1,0.42012805,1,0.22611712,0.6666666666666667,0.6313838,0.5264213239339337,0.4475606844539122
362,79476763,0.6653081,0.3721153,-1.5,1,0.30303982,1,0.27706072,0.6666666666666667,0.9165917,0.5264213239339337,0.4475606844539122
363,79479479,0.6681626,0.3721153,-1.5,1,0.26105964,1,0.26723292,0.6666666666666667,0.54850185,0.5264213239339337,0.4475606844539122
364,79479896,0.5982714,0.3721153,-1.5,1,0.3927597,0,0.46728384,0.6666666666666667,0.483796,0.5264213239339337,0.4475606844539122
365,79481244,0.51515746,0.3721153,-1.5,1,0.9667659,1,0.3427385,0.6666666666666667,0.33456683,0.5264213239339337,0.4475606844539122
366,79483985,0.5892475,0.3721153,-1.5,1,0.3601311,1,0.30178493,0.6666666666666667,0.4991812,0.5264213239339337,0.4475606844539122
367,79485868,0.7681298,0.3721153,-1.5,1,0.6883886,1,0.27217463,0.6666666666666667,0.48318803,0.5264213239339337,0.4475606844539122
368,79487627,0.7547664,0.3721153,-1.5,1,0.4406221,1,0.68143797,0.6666666666666667,0.5329766,0.5264213239339337,0.4475606844539122
369,79498179,0.80685604,0.3721153,-1.5,1,0.3684728,0,0.33257097,0.6666666666666667,0.8357037,0.5264213239339337,0.4475606844539122
370,79500810,0.5158162,0.3721153,-1.5,1,0.3146239,1,0.2502028,0.6666666666666667,0.5242346,0.5264213239339337,0.4475606844539122
371,79503490,0.5694632,0.3721153,-1.5,1,0.5896051,0,0.6737013,0.6666666666666667,0.59393466,0.5264213239339337,0.00028929384965831434
372,79504754,0.7141433,0.3721153,-1.5,1,0.68123233,0,0.23017238,0.6666666666666667,0.63888264,0.7223809533719951,0.4475606844539122
373,79506490,0.5656837,0.3721153,-1.5,1,0.33752307,1,0.29381642,0.6666666666666667,0.5309506,0.5264213239339337,0.4475606844539122
374,79509679,0.4262685,0.3721153,-1.5,1,0.6215621,0,0.53981775,0.6666666666666667,0.6961896,0.13073092424096813,0.9581909171407008
375,79510133,0.7650516,0.3721153,-1.5,1,0.35294396,1,0.19695623,0.6666666666666667,0.6036041,0.5264213239339337,0.4475606844539122
376,79527242,0.44087917,0.3721153,-1.5,1,0.49093512,0,0.5899567,0.6666666666666667,0.5068165,0.5264213239339337,0.4475606844539122
377,79529994,0.6417391,0.3721153,-1.5,1,0.8176792,0,0.5308331,0.6666666666666667,0.68469936,0.5264213239339337,0.4475606844539122
378,79531928,0.76640826,0.3721153,-1.5,1,0.4023889,0,0.39133224,0.6666666666666667,0.71537477,0.5264213239339337,0.4475606844539122
379,79535254,0.48157728,0.3721153,-1.5,1,0.54955816,1,0.50633776,0.6666666666666667,0.6586103,0.5264213239339337,0.4475606844539122
380,79540655,0.24878405,0.3721153,-1.5,1,0.5362202,1,0.5730763,0.6666666666666667,0.5254387,0.5264213239339337,0.7338196088895387
381,79546317,0.8775299,0.3721153,-1.5,1,0.46239442,0,0.26773167,0.6666666666666667,0.65912443,0.44544597472433567,0.4475606844539122
382,79559077,0.44992542,0.3601424,-1.5,1,0.70276624,0,0.56999254,0.6666666666666667,0.43739486,0.5264213239339337,0.4475606844539122
383,79559787,0.8775299,0.3721153,-1.5,1,0.2923203,1,0.34416404,0.6666666666666667,0.7290184,0.5264213239339337,0.4475606844539122
384,79560003,0.79763806,0.3721153,-1.5,1,0.57715034,0,0.29714647,0.6666666666666667,0.75351053,0.5264213239339337,0.4475606844539122
385,79571443,0.68931514,0.3721153,-1.5,1,0.7996401,1,0.31986025,0.6666666666666667,0.6352537,0.5264213239339337,0.4475606844539122
386,79585556,0.7470288,0.3721153,-1.5,1,0.23626009,1,0.12784117,0.6666666666666667,0.82196635,0.5264213239339337,0.4475606844539122
387,79587293,0.4989971,0.3721153,-1.5,1,0.4698259,0,0.1820497,0.6666666666666667,0.7229317,0.5264213239339337,0.4475606844539122
388,79587475,0.23071203,0.3721153,-1.5,1,0.48342195,0,0.51651496,0.6666666666666667,0.38813323,0.905837298401351,0.0021769467512205835
389,79594981,0.8775299,0.3721153,-1.5,1,0.4937712,1,0.20204292,0.6666666666666667,0.7675304,0.5264213239339337,0.6111372127028416
390,79595756,0.8775299,0.3721153,-1.5,1,0.3140917,1,0.13024539,0.6666666666666667,0.99999994,0.5264213239339337,0.5655791261424772
391,79596789,0.6648171,0.3721153,-1.5,1,0.30727634,0,0.24770889,0.6666666666666667,0.60284644,0.5264213239339337,0.4475606844539122
392,79599720,0.5147979,0.3721153,-1.5,1,0.36802554,0,0.46074829,0.6666666666666667,0.72661084,0.5264213239339337,0.4475606844539122
393,79607748,0.13798481,0.3721153,-1.5,1,0.5773239,0,0.7764188,0.6666666666666667,0.34658128,0.5264213239339337,0.4475606844539122
394,79613512,0.14213035,0.3721153,-1.5,1,0.47740313,1,0.3353906,0.6666666666666667,0.5133328,0.5264213239339337,0.4475606844539122
395,79617286,0.71367884,0.3721153,-1.5,1,0.47518843,1,0.38043186,0.6666666666666667,0.75708,0.5264213239339337,0.4475606844539122
396,79625520,0.46541178,0.3721153,-1.5,1,0.4382468,1,0.1480321,0.6666666666666667,0.7112954,0.5264213239339337,0.4475606844539122
397,79626476,0.54260063,0.3721153,-1.5,1,0.14904083,1,0.2740445,0.6666666666666667,0.39400715,0.5264213239339337,0.4475606844539122
398,79633383,0.39762002,0.3721153,-1.5,1,0.33593836,1,0.34176072,0.6666666666666667,0.5607002,0.5264213239339337,0.4475606844539122
399,79639545,0.7615781,0.3721153,-1.5,1,0.39586192,1,0.35178587,0.6666666666666667,0.9146392,0.0,0.48379086201801247
400,79038304,0.548308,0.3721153,-1.5,1,0.4678053,0,0.479724,0.6666666666666667,0.8603198,0.5264213239339337,0.4475606844539122
401,79039715,0.674647,0.3721153,-1.5,1,0.5805419,0,0.33434024,0.6666666666666667,0.34676862,0.13073092424096813,0.4475606844539122
402,79069661,0.21252736,0.3721153,-1.5,1,0.2635286,0,0.13830583,0.6666666666666667,0.6382355,0.5264213239339337,0.774713740951771
403,79070470,0.2957297,0.3721153,-1.5,1,0.5615379,1,0.6832856,0.6666666666666667,0.4201604,0.5264213239339337,0.4475606844539122
404,79073170,0.7387438,0.3721153,-1.5,1,0.32669237,0,0.33500668,0.6666666666666667,0.778945,0.5264213239339337,0.4475606844539122
405,79080216,0.8775299,0.3721153,-1.5,1,0.4383629,1,0.501847,0.6666666666666667,0.42120922,0.3490678893147123,0.4428967299557801
406,79081806,0.5465378,0.3721153,-1.5,1,0.47988254,1,0.29553846,0.6666666666666667,0.5262487,0.8458036458332061,0.4475606844539122
407,79090762,0.68884015,0.3721153,-1.5,1,1.0,1,0.40725508,0.6666666666666667,0.0,0.4803139268368668,0.4475606844539122
408,79097301,0.25385898,0.3721153,-1.5,1,0.30650043,1,0.5697772,0.6666666666666667,0.29902995,0.5264213239339337,0.4475606844539122
409,79113682,0.70711094,0.3721153,-1.5,1,0.5428822,1,0.33615136,0.6666666666666667,0.8729442,0.5264213239339337,0.4475606844539122
410,79116845,0.8775299,0.3721153,-1.5,1,0.8092565,1,0.9627994,0.6666666666666667,0.67855865,0.5264213239339337,0.4475606844539122
411,79138768,0.3646363,0.3721153,-1.5,1,0.58712,0,0.31855354,0.6666666666666667,0.6252367,0.5264213239339337,0.4475606844539122
412,79162185,0.7681298,0.3721153,-1.5,1,0.7723771,0,0.26382607,0.6666666666666667,0.5621368,0.5264213239339337,0.4475606844539122
413,79162196,0.80685604,0.3721153,-1.5,1,0.8812643,0,0.33829275,0.6666666666666667,0.017314196,0.5264213239339337,0.4475606844539122
414,79189887,0.79763806,0.3721153,-1.5,1,0.85683566,0,0.57675177,0.6666666666666667,0.5659153,0.4939908202858536,0.4475606844539122
415,79204594,0.67604303,0.3721153,-1.5,1,0.39578292,1,0.19198708,0.6666666666666667,0.5659644,0.5264213239339337,0.4475606844539122
416,79208000,0.66560876,0.3721153,-1.5,1,0.59940594,1,0.42527202,0.6666666666666667,0.5775987,0.5264213239339337,0.001586854542777759
417,79210315,0.5533468,0.3721153,-1.5,1,0.6100855,0,0.25008142,0.6666666666666667,0.5430098,0.5264213239339337,0.0018819006469991714
418,79212067,0.14213035,0.3721153,-1.5,1,0.43448347,0,0.6353041,0.6666666666666667,0.35239887,0.5264213239339337,0.4475606844539122
419,79215422,0.72326845,0.3721153,-1.5,1,0.3751567,0,0.34376687,0.6666666666666667,0.7217334,0.5264213239339337,0.4475606844539122
420,79218965,0.48292887,0.3721153,-1.5,1,0.35906595,1,0.2608764,0.6666666666666667,0.41411132,0.4769331052653477,0.4475606844539122
421,79222978,0.79763806,0.3721153,-1.5,1,0.592515,0,0.46062475,0.6666666666666667,0.6470023,0.0,0.19513425711262966
422,79224899,0.38234782,0.3721153,-1.5,1,0.51470953,0,0.5525008,0.6666666666666667,0.3770752,0.5264213239339337,0.4475606844539122
423,79226869,0.7450762,0.3721153,-1.5,1,0.4829445,0,0.5078856,0.6666666666666667,0.7112972,0.6826992296880604,0.4475606844539122
424,79233959,0.41473448,0.3721153,-1.5,1,0.29449368,1,0.3379252,0.6666666666666667,0.2135368,0.5264213239339337,0.4475606844539122
425,79240873,0.7789563,0.3721153,-1.5,1,0.686216,1,0.8341295,0.6666666666666667,0.09777218,0.5264213239339337,0.4475606844539122
426,79248624,0.2873147,0.3721153,-1.5,1,0.7494586,1,0.105244055,0.6666666666666667,0.5537786,0.5264213239339337,0.4475606844539122
427,79254629,0.29837307,0.3721153,-1.5,1,0.44870657,1,0.40017614,0.6666666666666667,0.42820078,0.13073092424096813,0.002632527616824228
428,79257106,0.6784981,0.3601424,-1.5,1,0.547683,1,0.33302253,0.6666666666666667,0.73212665,0.5264213239339337,0.4475606844539122
429,79266730,0.14213035,0.3721153,-1.5,1,0.87008286,1,0.58839715,0.6666666666666667,0.4416123,0.4769331052653477,0.4475606844539122
430,79273001,0.43349794,0.3721153,-1.5,1,0.6528294,1,0.2417003,0.6666666666666667,0.5462425,0.5264213239339337,0.4475606844539122
431,79282299,0.5689223,0.3721153,-1.5,1,0.9485972,1,0.42574474,0.6666666666666667,0.6123269,0.0,0.4475606844539122
432,79284128,0.4128348,0.3721153,-1.5,1,0.49564314,1,0.45646706,0.6666666666666667,0.50577295,0.5264213239339337,0.4475606844539122
433,79286516,0.6648171,0.3721153,-1.5,1,0.3560945,1,0.48650688,0.6666666666666667,0.5590157,0.5264213239339337,0.4475606844539122
434,79312990,0.5084903,0.3721153,-1.5,1,0.4968133,0,0.38019237,0.6666666666666667,0.54344976,0.5264213239339337,0.4475606844539122
435,79329351,0.40568426,0.3721153,-1.5,1,0.30123392,1,0.42173794,0.6666666666666667,0.35521972,0.5264213239339337,0.4475606844539122
436,79346476,0.48344815,0.3721153,-1.5,1,0.50835186,1,0.55513746,0.6666666666666667,0.672139,0.5264213239339337,0.4475606844539122
437,79352469,0.46920556,0.3721153,-1.5,1,0.5873118,1,0.18759553,0.6666666666666667,0.6196508,0.0,0.4475606844539122
438,79361249,0.8775299,0.3721153,-1.5,1,0.29771852,1,0.13265675,0.6666666666666667,0.5682566,0.5264213239339337,0.4475606844539122
439,79365422,0.7681298,0.3721153,-1.5,1,0.5057377,1,0.37881774,0.6666666666666667,0.67390484,0.5264213239339337,0.4475606844539122
440,79378422,0.14213035,0.3721153,-1.5,1,0.6834696,1,0.44736367,0.6666666666666667,0.4342376,0.5264213239339337,0.4475606844539122
441,79380553,0.22865686,0.3721153,-1.5,1,0.8129903,0,0.3306694,0.6666666666666667,0.49665898,0.5264213239339337,0.4475606844539122
442,79391193,0.6484312,0.3721153,-1.5,1,0.6742466,1,0.18092644,0.6666666666666667,0.46125025,0.5264213239339337,0.4475606844539122
443,79397451,0.6434728,0.3721153,-1.5,1,0.7130852,0,0.7913577,0.6666666666666667,0.40831637,0.5264213239339337,0.4475606844539122
444,79407043,0.8775299,0.3721153,-1.5,1,0.8140953,0,0.5605291,0.6666666666666667,0.79854137,0.5264213239339337,0.4475606844539122
445,79409878,0.7075455,0.3721153,-1.5,1,0.3946509,1,0.11082277,0.6666666666666667,0.5558057,0.5264213239339337,0.8973961371384681
446,79410139,0.5161093,0.3721153,-1.5,1,0.41922167,1,0.2571529,0.6666666666666667,0.63160735,0.8458036458332061,0.0018146449755795811
447,79410482,0.5392858,0.3721153,-1.5,1,0.5757,1,0.2428861,0.6666666666666667,0.7984671,0.5264213239339337,0.4475606844539122
448,79415313,0.8775299,0.3721153,-1.5,1,0.33656996,0,0.1482795,0.6666666666666667,0.5177091,0.8001105306578871,0.4566182288449373
449,79418629,0.6677292,0.3721153,-1.5,1,0.64711237,1,0.32226336,0.6666666666666667,0.56049955,0.5264213239339337,0.4475606844539122
450,79436834,0.80685604,0.3721153,-1.5,1,0.22466783,1,0.22193758,0.6666666666666667,0.90789396,0.5264213239339337,0.4475606844539122
451,79443474,0.4944569,0.3721153,-1.5,1,0.49246463,1,0.13163824,0.6666666666666667,0.9345395,0.5264213239339337,0.4475606844539122
452,79447122,0.48748505,0.3721153,-1.5,1,0.8625131,0,0.18038754,0.6666666666666667,0.4962361,0.39083420171426086,0.4475606844539122
453,79451108,0.5800729,0.3721153,-1.5,1,0.6546677,0,0.57752466,0.6666666666666667,0.45207357,0.4769331052653477,0.4475606844539122
454,79451953,0.7681298,0.3721153,-1.5,1,0.53917867,1,0.1908168,0.6666666666666667,0.7654192,0.5264213239339337,0.4475606844539122
455,79452053,0.55610055,0.3721153,-1.5,1,0.71397865,1,0.40613002,0.6666666666666667,0.64530385,0.5264213239339337,0.4475606844539122
456,79453791,0.27920213,0.36363506,-1.5,1,0.24682584,0,0.54159915,0.6666666666666667,0.5883427,0.5264213239339337,0.4475606844539122
457,79458733,0.3934733,0.3721153,-1.5,1,0.69115,0,0.43785596,0.6666666666666667,0.30759722,0.5264213239339337,0.4475606844539122
458,79464410,0.80685604,0.3721153,-1.5,1,0.47521573,1,0.31385732,0.6666666666666667,0.92820686,0.5264213239339337,0.6111372127028416
459,79471808,0.117546774,0.3721153,-1.5,1,0.41238788,0,0.30441225,0.6666666666666667,0.4948638,0.5264213239339337,0.4475606844539122
460,79473386,0.37738824,0.3721153,-1.5,1,0.3705215,1,0.45317742,0.6666666666666667,0.70551986,0.5264213239339337,0.9939863325740319
461,79479896,0.5982714,0.3721153,-1.5,1,0.3927597,0,0.46728384,0.6666666666666667,0.483796,0.5264213239339337,0.4475606844539122
462,79481244,0.51515746,0.3721153,-1.5,1,0.9667659,1,0.3427385,0.6666666666666667,0.33456683,0.5264213239339337,0.4475606844539122
463,79482867,0.49951813,0.3721153,-1.5,1,0.33115897,1,0.38320607,0.6666666666666667,0.6929669,0.5264213239339337,0.4475606844539122
464,79483985,0.5892475,0.3721153,-1.5,1,0.3601311,1,0.30178493,0.6666666666666667,0.4991812,0.5264213239339337,0.4475606844539122
465,79485693,0.36496156,0.3721153,-1.5,1,0.40508673,0,0.6683293,0.6666666666666667,0.106631875,0.5264213239339337,0.4475606844539122
466,79485868,0.7681298,0.3721153,-1.5,1,0.6883886,1,0.27217463,0.6666666666666667,0.48318803,0.5264213239339337,0.4475606844539122
467,79487627,0.7547664,0.3721153,-1.5,1,0.4406221,1,0.68143797,0.6666666666666667,0.5329766,0.5264213239339337,0.4475606844539122
468,79488100,0.8775299,0.3721153,-1.5,1,0.66209114,1,0.58029896,0.6666666666666667,0.48207635,0.5264213239339337,0.5246849940802448
469,79498179,0.80685604,0.3721153,-1.5,1,0.3684728,0,0.33257097,0.6666666666666667,0.8357037,0.5264213239339337,0.4475606844539122
470,79503490,0.5694632,0.3721153,-1.5,1,0.5896051,0,0.6737013,0.6666666666666667,0.59393466,0.5264213239339337,0.00028929384965831434
471,79504754,0.7141433,0.3721153,-1.5,1,0.68123233,0,0.23017238,0.6666666666666667,0.63888264,0.7223809533719951,0.4475606844539122
472,79509679,0.4262685,0.3721153,-1.5,1,0.6215621,0,0.53981775,0.6666666666666667,0.6961896,0.13073092424096813,0.9581909171407008
473,79512344,0.5694632,0.3721153,-1.5,1,0.5747375,1,0.21816587,0.6666666666666667,0.4177032,0.5264213239339337,0.4475606844539122
474,79525195,0.2655113,0.3721153,-1.5,1,0.7227393,0,0.45271796,0.6666666666666667,0.19371575,0.8880042475638897,0.4475606844539122
475,79527242,0.44087917,0.3721153,-1.5,1,0.49093512,0,0.5899567,0.6666666666666667,0.5068165,0.5264213239339337,0.4475606844539122
476,79529994,0.6417391,0.3721153,-1.5,1,0.8176792,0,0.5308331,0.6666666666666667,0.68469936,0.5264213239339337,0.4475606844539122
477,79529998,0.35149014,0.3721153,-1.5,1,0.4357463,0,0.62150943,0.6666666666666667,0.6209791,0.788750154525968,0.4475606844539122
478,79531928,0.76640826,0.3721153,-1.5,1,0.4023889,0,0.39133224,0.6666666666666667,0.71537477,0.5264213239339337,0.4475606844539122
479,79535254,0.48157728,0.3721153,-1.5,1,0.54955816,1,0.50633776,0.6666666666666667,0.6586103,0.5264213239339337,0.4475606844539122
480,79540655,0.24878405,0.3721153,-1.5,1,0.5362202,1,0.5730763,0.6666666666666667,0.5254387,0.5264213239339337,0.7338196088895387
481,79546317,0.8775299,0.3721153,-1.5,1,0.46239442,0,0.26773167,0.6666666666666667,0.65912443,0.44544597472433567,0.4475606844539122
482,79559077,0.4499253,0.3601424,-1.5,1,0.70276624,0,0.56999254,0.6666666666666667,0.43739486,0.5264213239339337,0.4475606844539122
483,79559787,0.8775299,0.3721153,-1.5,1,0.2923203,1,0.34416404,0.6666666666666667,0.7290184,0.5264213239339337,0.4475606844539122
484,79560003,0.79763806,0.3721153,-1.5,1,0.57715034,0,0.29714647,0.6666666666666667,0.75351053,0.5264213239339337,0.4475606844539122
485,79570462,0.31461012,0.3721153,-1.5,1,0.5887771,1,0.30449155,0.6666666666666667,0.2023589,0.32034333727344105,0.4475606844539122
486,79571443,0.68931514,0.3721153,-1.5,1,0.7996401,1,0.31986025,0.6666666666666667,0.6352537,0.5264213239339337,0.4475606844539122
487,79579759,0.7681298,0.3721153,-1.5,1,0.63296,1,0.61204684,0.6666666666666667,0.13324913,0.8001105306578871,0.4475606844539122
488,79585556,0.7470288,0.3721153,-1.5,1,0.23626009,1,0.12784117,0.6666666666666667,0.82196635,0.5264213239339337,0.4475606844539122
489,79594981,0.8775299,0.3721153,-1.5,1,0.4937712,1,0.20204292,0.6666666666666667,0.7675304,0.5264213239339337,0.6111372127028416
490,79595756,0.8775299,0.3721153,-1.5,1,0.3140917,1,0.13024539,0.6666666666666667,0.99999994,0.5264213239339337,0.5655791261424772
491,79596789,0.6648171,0.3721153,-1.5,1,0.30727634,0,0.24770889,0.6666666666666667,0.60284644,0.5264213239339337,0.4475606844539122
492,79601078,0.28992707,0.3721153,-1.5,1,0.34043723,1,0.3158649,0.6666666666666667,0.7982786,0.5264213239339337,0.4475606844539122
493,79607748,0.13798481,0.3721153,-1.5,1,0.5773239,0,0.7764188,0.6666666666666667,0.34658128,0.5264213239339337,0.4475606844539122
494,79609270,0.56534135,0.3721153,-1.5,1,0.9115164,0,0.4290367,0.6666666666666667,0.28128707,0.905837298401351,0.4475606844539122
495,79613512,0.14213035,0.3721153,-1.5,1,0.47740313,1,0.3353906,0.6666666666666667,0.5133328,0.5264213239339337,0.4475606844539122
496,79617286,0.71367884,0.3721153,-1.5,1,0.47518843,1,0.38043186,0.6666666666666667,0.75708,0.5264213239339337,0.4475606844539122
497,79625520,0.46541178,0.3721153,-1.5,1,0.4382468,1,0.1480321,0.6666666666666667,0.7112954,0.5264213239339337,0.4475606844539122
498,79631903,0.7839289,0.3721153,-1.5,1,0.43708307,0,0.41009167,0.6666666666666667,0.90695006,0.5264213239339337,0.4475606844539122
499,79633383,0.39762002,0.3721153,-1.5,1,0.33593836,1,0.34176072,0.6666666666666667,0.5607002,0.5264213239339337,0.4475606844539122
